Date,Date,close,high,low,open,DSI,99.90%,90.00%,80.00%,70.00%,60.00%,50.00%,40.00%,30.00%,20.00%,10.00%,0.10%
2013-06-26 00:00:00+00:00,2013-06-26 00:00:00+00:00,98.51862224,99.35697168,97.35388783,97.70990703,1076,622.6992877,165.1160697,119.5551668,94.72380799,77.63634202,64.46360543,53.52591734,43.87024248,34.75848461,25.16748632,6.673456205
2013-06-27 00:00:00+00:00,2013-06-27 00:00:00+00:00,96.83983023,98.7596737,96.37690379,98.7596737,1077,624.83574,165.6825752,119.965355,95.04880097,77.90270869,64.68477706,53.70956227,44.02075924,34.87773935,25.2538348,6.696352523
2013-06-28 00:00:00+00:00,2013-06-28 00:00:00+00:00,89.82701496,96.39732476,88.30168214,96.39732476,1078,626.978205,166.2506751,120.3766977,95.37470859,78.16982502,64.90657115,53.89372405,44.17169961,34.99732972,25.34042629,6.719313279
2013-06-29 00:00:00+00:00,2013-06-29 00:00:00+00:00,88.98,91.35805856,86.66427474,89.47580282,1079,629.1266963,166.820373,120.7891973,95.70153292,78.43769268,65.12898909,54.07840383,44.32306454,35.11725647,25.42726134,6.742338619
2013-06-30 00:00:00+00:00,2013-06-30 00:00:00+00:00,89.48303704,90.13798814,88.06,88.98,1080,631.2812274,167.3916723,121.2028566,96.02927601,78.70631338,65.3520323,54.26360278,44.47485499,35.23752035,25.5143405,6.765428687
2013-07-01 00:00:00+00:00,2013-07-01 00:00:00+00:00,83.86637994,90.1583676,81.63138613,89.42883441,1081,633.4418119,167.9645768,121.6176781,96.35793994,78.97568879,65.57570216,54.44932206,44.6270719,35.35812213,25.60166432,6.788583629
2013-07-02 00:00:00+00:00,2013-07-02 00:00:00+00:00,87.92027566,88.27819777,83.57152462,83.69551709,1082,635.6084634,168.5390901,122.0336644,96.68752676,79.24582062,65.8000001,54.63556286,44.77971625,35.47906257,25.68923335,6.811803591
2013-07-03 00:00:00+00:00,2013-07-03 00:00:00+00:00,77.87002805,89.3762224,75.46779085,88.14482205,1083,637.7811955,169.1152157,122.4508181,97.01803856,79.51671056,66.02492753,54.82232633,44.93278899,35.60034242,25.77704814,6.83508872
2013-07-04 00:00:00+00:00,2013-07-04 00:00:00+00:00,79.23884808,81.34986479,72.17349194,77.10749017,1084,639.9600219,169.6929572,122.869142,97.34947741,79.78836032,66.25048585,55.00961365,45.08629108,35.72196245,25.86510924,6.85843916
2013-07-05 00:00:00+00:00,2013-07-05 00:00:00+00:00,67.0842065,79.25,64.40074821,79.24518251,1085,642.1449563,170.2723184,123.2886385,97.68184539,80.06077161,66.47667648,55.197426,45.24022349,35.84392341,25.9534172,6.881855059
2013-07-06 00:00:00+00:00,2013-07-06 00:00:00+00:00,66.19342634,72.72970163,63.78883594,67.14826767,1086,644.3360123,170.8533027,123.7093104,98.01514458,80.33394612,66.70350085,55.38576455,45.39458718,35.96622608,26.04197258,6.905336564
2013-07-07 00:00:00+00:00,2013-07-07 00:00:00+00:00,73.71758907,73.71758907,65.15332361,66.06650738,1087,646.5332037,171.435914,124.1311602,98.34937707,80.60788557,66.93096036,55.57463049,45.54938311,36.08887123,26.13077593,6.928883821
2013-07-08 00:00:00+00:00,2013-07-08 00:00:00+00:00,74.14869562,76.92978199,70.69768253,73.92382912,1088,648.7365441,172.0201557,124.5541906,98.68454495,80.88259167,67.15905645,55.76402499,45.70461226,36.21185961,26.21982781,6.952496978
2013-07-09 00:00:00+00:00,2013-07-09 00:00:00+00:00,75.00018339,75.8478313,71.23048141,74,1089,650.9460475,172.6060316,124.9784042,99.02065031,81.15806614,67.38779053,55.95394924,45.8602756,36.33519199,26.30912877,6.976176183
2013-07-10 00:00:00+00:00,2013-07-10 00:00:00+00:00,86.02656572,86.02656572,74.83,75.00647292,1090,653.1617275,173.1935453,125.4038038,99.35769526,81.4343107,67.61716405,56.14440442,46.01637409,36.45886915,26.39867938,6.999921583
2013-07-11 00:00:00+00:00,2013-07-11 00:00:00+00:00,87.6346674,88.44210494,84.29024733,86.11413823,1091,655.383598,173.7827005,125.8303919,99.69568189,81.71132708,67.84717841,56.33539172,46.17290871,36.58289186,26.48848018,7.023733326
2013-07-12 00:00:00+00:00,2013-07-12 00:00:00+00:00,90.17199153,99.17203193,87.01426889,87.72271581,1092,657.6116728,174.3735009,126.2581712,100.0346123,81.98911699,68.07783507,56.52691233,46.32988044,36.70726088,26.57853174,7.047611561
2013-07-13 00:00:00+00:00,2013-07-13 00:00:00+00:00,91.63861401,91.72838515,87.29941241,90.17885152,1093,659.8459658,174.9659501,126.6871443,100.3744886,82.26768216,68.30913545,56.71896744,46.48729025,36.831977,26.66883462,7.071556436
2013-07-14 00:00:00+00:00,2013-07-14 00:00:00+00:00,90.042,92.76838812,89.3556816,91.75089309,1094,662.0864909,175.5600518,127.117314,100.715313,82.54702433,68.541081,56.91155825,46.64513912,36.95704099,26.75938938,7.095568099
2013-07-15 00:00:00+00:00,2013-07-15 00:00:00+00:00,93.77187021,94.74239048,88.59693332,89.94372757,1095,664.333262,176.1558096,127.5486829,101.0570874,82.82714524,68.77367314,57.10468596,46.80342803,37.08245363,26.85019658,7.119646702
2013-07-16 00:00:00+00:00,2013-07-16 00:00:00+00:00,91.58592804,93.79700624,90.12071208,93.756,1096,666.586293,176.7532274,127.9812536,101.3998141,83.10804661,69.00691333,57.29835175,46.96215796,37.20821568,26.94125679,7.143792391
2013-07-17 00:00:00+00:00,2013-07-17 00:00:00+00:00,91.07226957,92.3036221,90.05309638,91.4889281,1097,668.8455979,177.3523088,128.4150289,101.7434952,83.38973019,69.24080301,57.49255683,47.1213299,37.33432794,27.03257057,7.168005318
2013-07-18 00:00:00+00:00,2013-07-18 00:00:00+00:00,85.16284213,90.95040247,78.52332187,90.90117613,1098,671.1111906,177.9530575,128.8500115,102.0881328,83.67219773,69.47534363,57.6873024,47.28094483,37.46079118,27.12413848,7.192285631
2013-07-19 00:00:00+00:00,2013-07-19 00:00:00+00:00,86.4897669,86.99936904,83.452,85,1099,673.3830852,178.5554771,129.2862039,102.433729,83.95545096,69.71053664,57.88258967,47.44100374,37.58760619,27.21596109,7.216633482
2013-07-20 00:00:00+00:00,2013-07-20 00:00:00+00:00,84.93608441,87.056,84.51369716,86.50547172,1100,675.6612958,179.1595716,129.723609,102.7802859,84.23949165,69.94638349,58.07841985,47.60150761,37.71477374,27.30803898,7.24104902
2013-07-21 00:00:00+00:00,2013-07-21 00:00:00+00:00,85.85354587,86.08622273,84.3654303,85.02402208,1101,677.9458363,179.7653445,130.1622294,103.1278058,84.52432153,70.18288564,58.27479413,47.76245744,37.84229463,27.4003727,7.265532396
2013-07-22 00:00:00+00:00,2013-07-22 00:00:00+00:00,85.60135641,87.00009521,84.63174914,85.86775829,1102,680.2367208,180.3727996,130.6020679,103.4762907,84.80994238,70.42004454,58.47171373,47.92385422,37.97016964,27.49296282,7.290083762
2013-07-23 00:00:00+00:00,2013-07-23 00:00:00+00:00,86.88681211,88.39672063,84.24377453,85.57038413,1103,682.5339635,180.9819406,131.0431271,103.8257428,85.09635594,70.65786165,58.66917987,48.08569895,38.09839955,27.58580993,7.314703267
2013-07-24 00:00:00+00:00,2013-07-24 00:00:00+00:00,88.33151186,88.33151186,86.5006225,86.88770054,1104,684.8375785,181.5927713,131.4854097,104.1761643,85.38356398,70.89633844,58.86719376,48.24799261,38.22698516,27.67891457,7.339391064
2013-07-25 00:00:00+00:00,2013-07-25 00:00:00+00:00,90.12030623,90.55742308,87.46615596,88.426,1105,687.1475799,182.2052955,131.9289185,104.5275572,85.67156826,71.13547637,59.06575661,48.41073621,38.35592725,27.77227734,7.364147305
2013-07-26 00:00:00+00:00,2013-07-26 00:00:00+00:00,89.98675951,91.67288319,89.25875056,90.09489357,1106,689.463982,182.8195168,132.3736561,104.8799238,85.96037055,71.37527692,59.26486964,48.57393074,38.48522662,27.8658988,7.388972141
2013-07-27 00:00:00+00:00,2013-07-27 00:00:00+00:00,88.16,90.16,87.90397631,89.97,1107,691.7867989,183.4354392,132.8196254,105.2332662,86.24997263,71.61574154,59.46453408,48.73757721,38.61488406,27.95977953,7.413865725
2013-07-28 00:00:00+00:00,2013-07-28 00:00:00+00:00,92.514,93.71080188,87.9805584,88.16196073,1108,694.1160448,184.0530662,133.2668291,105.5875866,86.54037626,71.85687172,59.66475115,48.90167662,38.74490036,28.0539201,7.438828208
2013-07-29 00:00:00+00:00,2013-07-29 00:00:00+00:00,93.39,93.5,90.59940727,92.71396431,1109,696.4517341,184.6724018,133.7152698,105.9428871,86.83158322,72.09866893,59.86552207,49.06622997,38.87527632,28.14832109,7.463859744
2013-07-30 00:00:00+00:00,2013-07-30 00:00:00+00:00,96.77576753,96.85841172,92.76107947,93.454,1110,698.7938809,185.2934497,134.1649503,106.2991699,87.1235953,72.34113465,60.06684807,49.23123827,39.00601274,28.24298307,7.488960487
2013-07-31 00:00:00+00:00,2013-07-31 00:00:00+00:00,98.232,100.9581632,95.66133333,96.68695761,1111,701.1424996,185.9162137,134.6158734,106.6564373,87.41641427,72.58427035,60.26873038,49.39670252,39.13711042,28.33790662,7.514130588
2013-08-01 00:00:00+00:00,2013-08-01 00:00:00+00:00,96.57856107,98.37040635,95.47239737,98.28,1112,703.4976045,186.5406976,135.0680419,107.0146912,87.71004193,72.82807753,60.47117023,49.56262374,39.26857014,28.43309233,7.539370202
2013-08-02 00:00:00+00:00,2013-08-02 00:00:00+00:00,95.83013763,98.63036548,93.842563,96.58756112,1113,705.85921,187.1669052,135.5214584,107.3739341,88.00448006,73.07255766,60.67416886,49.72900293,39.40039273,28.52854077,7.564679482
2013-08-03 00:00:00+00:00,2013-08-03 00:00:00+00:00,95.55,96.99920408,95,95.85293572,1114,708.2273305,187.7948403,135.9761257,107.734168,88.29973045,73.31771224,60.8777275,49.89584112,39.53257897,28.62425252,7.590058583
2013-08-04 00:00:00+00:00,2013-08-04 00:00:00+00:00,96.38,96.57761838,95.50600004,95.544,1115,710.6019803,188.4245067,136.4320467,108.0953951,88.5957949,73.56354276,61.08184739,50.0631393,39.66512967,28.72022816,7.615507659
2013-08-05 00:00:00+00:00,2013-08-05 00:00:00+00:00,97.80096672,98.88999172,96.23911899,96.38,1116,712.9831738,189.0559083,136.889224,108.4576177,88.89267521,73.8100507,61.28652976,50.23089851,39.79804564,28.81646828,7.641026864
2013-08-06 00:00:00+00:00,2013-08-06 00:00:00+00:00,97.688,98.95759441,97.25,97.824,1117,715.3709256,189.6890489,137.3476605,108.8208378,89.19037318,74.05723757,61.49177587,50.39911975,39.93132768,28.91297347,7.666616354
2013-08-07 00:00:00+00:00,2013-08-07 00:00:00+00:00,97.06288436,98.29087714,96.89680848,97.75278495,1118,717.7652501,190.3239323,137.8073589,109.1850578,89.48889061,74.30510487,61.69758695,50.56780406,40.06497661,29.0097443,7.692276283
2013-08-08 00:00:00+00:00,2013-08-08 00:00:00+00:00,94.26857057,97.11779488,92.43093135,97.11779488,1119,720.1661618,190.9605624,138.268322,109.5502798,89.78822932,74.55365409,61.90396425,50.73695244,40.19899322,29.10678137,7.718006807
2013-08-09 00:00:00+00:00,2013-08-09 00:00:00+00:00,92.29240625,95.48187849,90.84855235,94.24303683,1120,722.5736752,191.598943,138.7305526,109.9165061,90.08839111,74.80288674,62.11090903,50.90656593,40.33337834,29.20408525,7.743808081
2013-08-10 00:00:00+00:00,2013-08-10 00:00:00+00:00,93.51,94.12766331,92.19949658,92.29240625,1121,724.9878048,192.239078,139.1940535,110.2837388,90.3893778,75.05280433,62.31842252,51.07664554,40.46813277,29.30165655,7.769680262
2013-08-11 00:00:00+00:00,2013-08-11 00:00:00+00:00,94.144,94.56,93.12379206,93.51,1122,727.4085654,192.8809712,139.6588275,110.6519802,90.69119121,75.30340836,62.52650599,51.24719231,40.60325733,29.39949584,7.795623506
2013-08-12 00:00:00+00:00,2013-08-12 00:00:00+00:00,95.38702752,96.03102884,93.32,94.09,1123,729.8359713,193.5246266,140.1248773,111.0212325,90.99383315,75.55470035,62.73516069,51.41820726,40.73875284,29.49760372,7.821637969
2013-08-13 00:00:00+00:00,2013-08-13 00:00:00+00:00,97.82929395,97.93637746,94.55,95.37,1124,732.2700374,194.1700479,140.5922059,111.3914979,91.29730545,75.8066818,62.94438787,51.58969143,40.8746201,29.59598078,7.847723808
2013-08-14 00:00:00+00:00,2013-08-14 00:00:00+00:00,99.18067898,100.974092,97.30099957,98.05095631,1125,734.7107782,194.8172392,141.060816,111.7627787,91.60160993,76.05935425,63.1541888,51.76164584,41.01085994,29.69462761,7.873881179
2013-08-15 00:00:00+00:00,2013-08-15 00:00:00+00:00,98.10729879,100.0000807,97.09991513,99.19,1126,737.1582084,195.4662042,141.5307104,112.135077,91.90674843,76.3127192,63.36456474,51.93407153,41.14747317,29.7935448,7.900110241
2013-08-16 00:00:00+00:00,2013-08-16 00:00:00+00:00,98.25,98.97897949,96.6,98.0954504,1127,739.6123426,196.1169469,142.001892,112.5083952,92.21272278,76.56677817,63.57551695,52.10696954,41.28446063,29.89273295,7.926411151
2013-08-17 00:00:00+00:00,2013-08-17 00:00:00+00:00,99.7648632,99.7648632,97.50502714,98.254,1128,742.0731958,196.7694711,142.4743636,112.8827354,92.51953482,76.82153271,63.78704669,52.2803409,41.42182312,29.99219266,7.952784066
2013-08-18 00:00:00+00:00,2013-08-18 00:00:00+00:00,99.3,99.98,98.41,99.71,1129,744.5407825,197.4237809,142.948128,113.2580999,92.82718637,77.07698432,63.99915524,52.45418665,41.55956147,30.09192451,7.979229145
2013-08-19 00:00:00+00:00,2013-08-19 00:00:00+00:00,102.85,104.8917472,99,99.31765941,1130,747.0151175,198.07988,143.423188,113.6344909,93.1356793,77.33313454,64.21184386,52.62850784,41.69767651,30.19192911,8.005746546
2013-08-20 00:00:00+00:00,2013-08-20 00:00:00+00:00,104.8035181,104.8035181,102.6629337,102.8500131,1131,749.4962158,198.7377725,143.8995465,114.0119108,93.44501543,77.5899849,64.42511383,52.80330551,41.83616907,30.29220706,8.032336428
2013-08-21 00:00:00+00:00,2013-08-21 00:00:00+00:00,110.43,113.750758,104.8575903,104.8575903,1132,751.984092,199.3974623,144.3772064,114.3903617,93.75519662,77.84753693,64.63896643,52.97858069,41.97503996,30.39275895,8.058998949
2013-08-22 00:00:00+00:00,2013-08-22 00:00:00+00:00,109.5430502,113.0059544,108.7968353,110.43,1133,754.478761,200.0589533,144.8561704,114.7698459,94.06622473,78.10579219,64.85340292,53.15433444,42.11429002,30.49358538,8.085734269
2013-08-23 00:00:00+00:00,2013-08-23 00:00:00+00:00,107.7023201,109.878,104.7507938,109.1900621,1134,756.9802378,200.7222494,145.3364415,115.1503657,94.3781016,78.36475219,65.06842458,53.33056781,42.25392009,30.59468697,8.112542547
2013-08-24 00:00:00+00:00,2013-08-24 00:00:00+00:00,109.0500683,110.0918922,106.83,107.885,1135,759.4885372,201.3873546,145.8180225,115.5319233,94.6908291,78.6244185,65.28403271,53.50728184,42.39393099,30.6960643,8.139423943
2013-08-25 00:00:00+00:00,2013-08-25 00:00:00+00:00,113.1731481,113.2042669,109.1582138,109.1582138,1136,762.0036742,202.0542728,146.3009163,115.9145211,95.00440908,78.88479265,65.50022858,53.6844776,42.53432355,30.79771798,8.166378617
2013-08-26 00:00:00+00:00,2013-08-26 00:00:00+00:00,111.8260384,113.2801403,110.7611346,113.1125885,1137,764.5256636,202.7230081,146.7851258,116.2981612,95.31884342,79.14587618,65.71701347,53.86215612,42.67509861,30.89964861,8.193406729
2013-08-27 00:00:00+00:00,2013-08-27 00:00:00+00:00,117.7098471,118.904625,111.8158933,111.8538749,1138,767.0545206,203.3935644,147.2706537,116.6828461,95.63413397,79.40767066,65.93438868,54.04031847,42.81625701,31.00185681,8.22050844
2013-08-28 00:00:00+00:00,2013-08-28 00:00:00+00:00,117.942,119.4563307,117.16,117.7021981,1139,769.59026,204.0659457,147.7575031,117.0685778,95.95028261,79.67017764,66.15235549,54.2189657,42.95779959,31.10434318,8.24768391
2013-08-29 00:00:00+00:00,2013-08-29 00:00:00+00:00,118.5465715,119.6379364,117.2517623,117.91,1140,772.1328969,204.7401559,148.2456767,117.4553588,96.26729122,79.93339866,66.3709152,54.39809887,43.09972717,31.20710832,8.274933301
2013-08-30 00:00:00+00:00,2013-08-30 00:00:00+00:00,124.8549651,126.0409413,118.0648089,118.91,1141,774.6824465,205.416199,148.7351776,117.8431914,96.58516166,80.1973353,66.5900691,54.57771905,43.24204062,31.31015285,8.302256774
2013-08-31 00:00:00+00:00,2013-08-31 00:00:00+00:00,128.3689372,134.8349498,124.8104722,124.8736414,1142,777.2389237,206.0940792,149.2260085,118.2320777,96.90389583,80.46198911,66.80981849,54.75782729,43.38474075,31.41347737,8.329654491
2013-09-01 00:00:00+00:00,2013-09-01 00:00:00+00:00,130.668,131.993885,127.2913158,127.9986543,1143,779.8023437,206.7738002,149.7181724,118.6220202,97.2234956,80.72736165,67.03016466,54.93842466,43.52782843,31.51708249,8.357126613
2013-09-02 00:00:00+00:00,2013-09-02 00:00:00+00:00,130.07072,131.9336571,128.5994659,130.652,1144,782.3727215,207.4553663,150.2116721,119.0130211,97.54396286,80.9934545,67.25110892,55.11951223,43.67130449,31.62096883,8.384673303
2013-09-03 00:00:00+00:00,2013-09-03 00:00:00+00:00,129.1793672,130.892,127.3518508,129.3998149,1145,784.9500725,208.1387813,150.7065107,119.4050827,97.8652995,81.26026921,67.47265257,55.30109107,43.81516977,31.725137,8.412294723
2013-09-04 00:00:00+00:00,2013-09-04 00:00:00+00:00,122.1799696,129.9297972,117.3755583,129.18,1146,787.5344116,208.8240494,151.202691,119.7982074,98.18750742,81.52780737,67.69479692,55.48316224,43.95942514,31.82958761,8.439991036
2013-09-05 00:00:00+00:00,2013-09-05 00:00:00+00:00,122.6198513,127.0973684,116.4134828,122.3101654,1147,790.1257543,209.5111745,151.7002159,120.1923974,98.51058851,81.79607055,67.91754327,55.66572681,44.10407143,31.93432128,8.467762405
2013-09-06 00:00:00+00:00,2013-09-06 00:00:00+00:00,117.2155904,124.2499531,116.4265234,122.0643769,1148,792.7241156,210.2001607,152.1990883,120.5876551,98.83454467,82.06506032,68.14089293,55.84878586,44.2491095,32.03933862,8.495608993
2013-09-07 00:00:00+00:00,2013-09-07 00:00:00+00:00,119.922,120.9545477,115.9412696,116.6043529,1149,795.3295109,210.891012,152.6993113,120.9839828,99.1593778,82.33477827,68.36484721,56.03234047,44.3945402,32.14464025,8.523530964
2013-09-08 00:00:00+00:00,2013-09-08 00:00:00+00:00,118.34,120.8320849,116.7535453,119.926,1150,797.9419555,211.5837325,153.2008876,121.3813828,99.48508982,82.60522598,68.58940743,56.21639171,44.54036438,32.25022679,8.551528482
2013-09-09 00:00:00+00:00,2013-09-09 00:00:00+00:00,121.2438957,123.6698401,116.1657638,118.2068622,1151,800.5614646,212.2783263,153.7038204,121.7798574,99.81168262,82.87640503,68.81457491,56.40094066,44.6865829,32.35609886,8.57960171
2013-09-10 00:00:00+00:00,2013-09-10 00:00:00+00:00,122.0661022,124.0525356,120.8469442,121.6889537,1152,803.1880536,212.9747974,154.2081124,122.179409,100.1391581,83.14831701,69.04035096,56.5859884,44.83319661,32.46225707,8.607750814
2013-09-11 00:00:00+00:00,2013-09-11 00:00:00+00:00,127.3035687,127.5766663,119.3239762,122.0723698,1153,805.8217379,213.6731499,154.7137667,122.58004,100.4675182,83.42096352,69.26673691,56.77153602,44.98020638,32.56870205,8.635975957
2013-09-12 00:00:00+00:00,2013-09-12 00:00:00+00:00,126.6573812,128.3852631,124.0482797,127.5374322,1154,808.4625328,214.3733879,155.2207862,122.9817526,100.7967649,83.69434614,69.49373407,56.95758459,45.12761305,32.67543442,8.664277305
2013-09-13 00:00:00+00:00,2013-09-13 00:00:00+00:00,127.5789443,128.7644503,125.9699676,126.4892742,1155,811.1104539,215.0755154,155.7291738,123.3845492,101.1269,83.96846647,69.72134378,57.14413521,45.27541749,32.7824548,8.692655024
2013-09-14 00:00:00+00:00,2013-09-14 00:00:00+00:00,124.49,127.99,123.3133248,126.8327506,1156,813.7655164,215.7795366,156.2389327,123.7884322,101.4579255,84.24332612,69.94956736,57.33118896,45.42362057,32.88976382,8.721109278
2013-09-15 00:00:00+00:00,2013-09-15 00:00:00+00:00,125.3418187,126.1655387,123.13,124.492,1157,816.427736,216.4854555,156.7500656,124.1934038,101.7898433,84.51892667,70.17840613,57.51874694,45.57222315,32.9973621,8.749640233
2013-09-16 00:00:00+00:00,2013-09-16 00:00:00+00:00,126.1445603,126.6865682,124.876,125.35528,1158,819.097128,217.1932764,157.2625756,124.5994666,102.1226554,84.79526975,70.40786144,57.70681023,45.72122608,33.10525028,8.778248056
2013-09-17 00:00:00+00:00,2013-09-17 00:00:00+00:00,126.8980752,127.5980335,125.6014912,126.3339323,1159,821.7737081,217.9030032,157.7764656,125.0066227,102.4563636,85.07235695,70.63793462,57.89537993,45.87063025,33.21342896,8.806932913
2013-09-18 00:00:00+00:00,2013-09-18 00:00:00+00:00,127.0503003,127.9874305,125.941673,126.9165121,1160,824.4574917,218.6146401,158.2917387,125.4148747,102.79097,85.35018988,70.868627,58.08445713,46.02043651,33.3218988,8.83569497
2013-09-19 00:00:00+00:00,2013-09-19 00:00:00+00:00,124.156,127.6415577,123.5486893,126.9886979,1161,827.1484945,219.3281913,158.8083979,125.8242248,103.1264764,85.62877016,71.09993992,58.27404293,46.17064573,33.4306604,8.864534395
2013-09-20 00:00:00+00:00,2013-09-20 00:00:00+00:00,122.9818124,125.8579714,122.2786264,124.18,1162,829.846732,220.0436608,159.3264461,126.2346755,103.4628849,85.9080994,71.33187473,58.46413843,46.3212588,33.53971442,8.893451354
2013-09-21 00:00:00+00:00,2013-09-21 00:00:00+00:00,123.404,124.0481502,122.1564859,122.917352,1163,832.5522199,220.7610529,159.8458863,126.6462291,103.8001973,86.18817922,71.56443276,58.65474474,46.47227657,33.64906147,8.922446015
2013-09-22 00:00:00+00:00,2013-09-22 00:00:00+00:00,123.155279,123.3784423,122.6484243,123.354,1164,835.2649738,221.4803716,160.3667216,127.0588879,104.1384155,86.46901124,71.79761537,58.84586295,46.62369993,33.75870218,8.951518547
2013-09-23 00:00:00+00:00,2013-09-23 00:00:00+00:00,122.6467441,123.9016972,122.0633431,123.2384384,1165,837.9850095,222.2016212,160.8889549,127.4726545,104.4775417,86.75059708,72.0314239,59.03749416,46.77552974,33.86863721,8.980669116
2013-09-24 00:00:00+00:00,2013-09-24 00:00:00+00:00,123.772,123.9790853,122.2004655,122.6987104,1166,840.7123425,222.9248057,161.4125893,127.8875311,104.8175777,87.03293838,72.26585969,59.2296395,46.92776689,33.97886717,9.009897891
2013-09-25 00:00:00+00:00,2013-09-25 00:00:00+00:00,123.2954117,124.990081,123.28,123.8376642,1167,843.4469888,223.6499295,161.9376277,128.3035202,105.1585254,87.31603675,72.50092411,59.42230006,47.08041225,34.0893927,9.039205042
2013-09-26 00:00:00+00:00,2013-09-26 00:00:00+00:00,124.8404583,124.9,123.2698588,123.2698588,1168,846.1889639,224.3769966,162.4640733,128.7206241,105.500387,87.59989383,72.73661851,59.61547695,47.23346671,34.20021445,9.068590736
2013-09-27 00:00:00+00:00,2013-09-27 00:00:00+00:00,126.8588387,126.8588387,124.36,124.8411458,1169,848.9382837,225.1060112,162.9919291,129.1388453,105.8431642,87.88451126,72.97294425,59.80917129,47.38693114,34.31133304,9.098055144
2013-09-28 00:00:00+00:00,2013-09-28 00:00:00+00:00,126.760264,126.9967473,124.9813064,126.856,1170,851.6949641,225.8369775,163.521198,129.5581862,106.1868591,88.16989066,73.20990267,60.00338419,47.54080642,34.42274912,9.127598434
2013-09-29 00:00:00+00:00,2013-09-29 00:00:00+00:00,127.01,128.6559426,126.1938614,126.7407339,1171,854.4590208,226.5698998,164.0518831,129.9786491,106.5314737,88.45603369,73.44749516,60.19811677,47.69509345,34.53446333,9.157220776
2013-09-30 00:00:00+00:00,2013-09-30 00:00:00+00:00,126.25,127.491423,123.8324717,127.01,1172,857.2304697,227.3047822,164.5839875,130.4002365,106.8770099,88.74294199,73.68572306,60.39337014,47.84979311,34.64647631,9.18692234
2013-10-01 00:00:00+00:00,2013-10-01 00:00:00+00:00,127.495375,127.9220824,125.9877993,126.25,1173,860.0093267,228.041629,165.1175143,130.8229509,107.2234697,89.03061719,73.92458775,60.58914543,48.00490627,34.7587887,9.216703297
2013-10-02 00:00:00+00:00,2013-10-02 00:00:00+00:00,103.7198134,127.78,86.20634662,127.3012868,1174,862.7956078,228.7804443,165.6524664,131.2467946,107.5708552,89.31906095,74.1640906,60.78544376,48.16043385,34.87140115,9.246563818
2013-10-03 00:00:00+00:00,2013-10-03 00:00:00+00:00,117.5716317,118.5897129,102.8,103.5403855,1175,865.5893289,229.5212324,166.1888469,131.67177,107.9191682,89.60827492,74.40423297,60.98226624,48.31637671,34.9843143,9.276504072
2013-10-04 00:00:00+00:00,2013-10-04 00:00:00+00:00,121.94,122.97,117.4810251,117.6140484,1176,868.3905059,230.2639976,166.726659,132.0978796,108.2684109,89.89826075,74.64501624,61.17961401,48.47273576,35.09752879,9.306524232
2013-10-05 00:00:00+00:00,2013-10-05 00:00:00+00:00,121.25,122.184,121.111,121.94,1177,871.1991549,231.0087441,167.2659057,132.5251259,108.6185851,90.1890201,74.88644178,61.37748819,48.62951189,35.21104528,9.336624469
2013-10-06 00:00:00+00:00,2013-10-06 00:00:00+00:00,122.49,122.49,121.14,121.2247691,1178,874.0152919,231.755476,167.8065899,132.9535112,108.9696929,90.48055463,75.12851098,61.57588992,48.78670599,35.32486441,9.366804955
2013-10-07 00:00:00+00:00,2013-10-07 00:00:00+00:00,123.583002,124.1984257,121.5140664,122.49,1179,876.8389329,232.5041978,168.348715,133.3830379,109.3217362,90.772866,75.3712252,61.77482031,48.94431896,35.43898682,9.397065861
2013-10-08 00:00:00+00:00,2013-10-08 00:00:00+00:00,124.3537978,125.035702,122.2436789,123.6080395,1180,879.6700941,233.2549136,168.8922838,133.8137087,109.6747172,91.06595587,75.61458584,61.97428052,49.10235169,35.55341318,9.42740736
2013-10-09 00:00:00+00:00,2013-10-09 00:00:00+00:00,125.9,127.5410098,123.5472435,124.4934057,1181,882.5087915,234.0076278,169.4372996,134.2455258,110.0286378,91.35982592,75.85859428,62.17427166,49.26080509,35.66814412,9.457829625
2013-10-10 00:00:00+00:00,2013-10-10 00:00:00+00:00,126.8,126.8,125.2226646,125.79,1182,885.3550412,234.7623445,169.9837654,134.6784918,110.3834999,91.65447781,76.10325191,62.37479488,49.41968006,35.78318031,9.488332829
2013-10-11 00:00:00+00:00,2013-10-11 00:00:00+00:00,127.4028133,127.4098725,125.992687,126.8,1183,888.2088595,235.5190681,170.5316844,135.1126091,110.7393057,91.94991322,76.34856011,62.57585132,49.57897749,35.89852239,9.518917144
2013-10-12 00:00:00+00:00,2013-10-12 00:00:00+00:00,127.6640177,128,126.05,127.38,1184,891.0702625,236.2778029,171.0810595,135.5478802,111.0960572,92.24613381,76.59452028,62.77744211,49.7386983,36.01417102,9.549582745
2013-10-13 00:00:00+00:00,2013-10-13 00:00:00+00:00,132.5467989,132.9340122,127.58,127.58,1185,893.9392665,237.0385532,171.631894,135.9843075,111.4537563,92.54314128,76.84113381,62.97956841,49.89884338,36.13012686,9.580329805
2013-10-14 00:00:00+00:00,2013-10-14 00:00:00+00:00,135.3629135,138.0623492,132.6699311,132.6913314,1186,896.8158876,237.8013233,172.184191,136.4218936,111.812405,92.8409373,77.08840209,63.18223135,50.05941365,36.24639056,9.611158498
